IdEntidad,Nit,RazónSocial,Departamento,Municipio,Dirección,CódigoPostal,Teléfono,Fax,email,PáginaWeb,ÁmbitoSIIF
218915189,891801988:1,Ciénega - Boyacá,DEPARTAMENTO DE BOYACA,CIENEGA,Calle 7  7 - 13,153440,098-3116392454,098-3116392454,alcaldia@cienega-boyaca.gov.co,http://cienega-boyaca.gov.co,No
218923189,800096746:1,Ciénaga de Oro,DEPARTAMENTO DE CORDOBA,CIENAGA DE ORO,Carrera 17  5 - 13,232520,094-7569781,094-7569781,alcaldia@cienagadeoro-cordoba.gov.co,http://cienagadeoro-cordoba.gov.co,No
218925489,800094713:8,Nimaima,DEPARTAMENTO DE CUNDINAMARCA,NIMAIMA,CALLE 3 CARRERA 3,253630,091-8433075,091-8433075,alcaldia@nimaima-cundinamarca.gov.co,http://www.nimaima.gov.co,No
218947189,891780043:5,Ciénaga,DEPARTAMENTO DE MAGDALENA,CIENAGA,CR 11 A  8 A  23,478001,"095-4240885,4240321,4102914,4100304",095-4240885,sechacienda@cienaga-magdalena.gov.co,http://www.cienaga-magdalena.gov.co,No
218950689,892099548:6,San Martín - Meta,DEPARTAMENTO DEL META,SAN MARTIN (META),CARRERAA 5 4 75,507021,"098-6488367,6488255,",098-6488270,contabilidad@sanmartin-meta.gov.co,http://www.sanmartin-meta.gov.co/,No
218968689,800099829:6,San Vicente de Chucurí,DEPARTAMENTO DE SANTANDER,SAN VICENTE DE CHUCURI,CALLE 11 N° 10  11 BARRIO CENTRO,686531,"097-6254562,6254640",097-6254185,ediliasilvahernandez@yahoo.es,http://www.sanvicentedechucuri-santander.gov.co/,No
219005190,890910913:3,Cisneros,DEPARTAMENTO DE ANTIOQUIA,CISNEROS,Calle Colombia Placio Municipal Cisneros,053050,"094-8631064,8631550,8631190",094-8631430,alcaldia@cisneros-antioquia.gov.co,http://www.cisneros-antioquia.gov.co,No
219005390,811009017:8,La Pintada,DEPARTAMENTO DE ANTIOQUIA,LA PINTADA,AVENIDA 30 #31-09,055060,094-8454808,094-8454808,gobierno@lapintada-antioquia.gov.co,http://www.lapintada-antioquia-gov.co,No
219005490,890983873:1,Necoclí,DEPARTAMENTO DE ANTIOQUIA,NECOCLI,CARRERA 50 N 52-46,057870,"094-8214643,8214616,",094-8215381,contactenos@necocli-antioquia.gov.co,http://www.necocli-antioquia.gov.co,No
219005690,890983803:4,Santo Domingo,DEPARTAMENTO DE ANTIOQUIA,SANTO DOMINGO,CALLE 13 NO. 15 - 32,053040,094-8621313,094-8621101,alcaldia@santodomingo-antioquia.gov.co,http://www.santodomingo-antioquia.gov.co,No
219005790,890984295:7,Tarazá,DEPARTAMENTO DE ANTIOQUIA,TARAZA,CALLE 30 NUMERO 30-38,052460,094-8365628,094-8366423,alcaldia@taraza-antioquia.gov.co,http://www.taraza-antioquia.gov.co,No
219005890,890984030:2,Yolombó,DEPARTAMENTO DE ANTIOQUIA,YOLOMBO,CALLE COLOMBIA N° 20 - 92,053020,094-8654337,094-8654181,shaciendayolombo@hotmail.com,http://www.yolombo-antioquia.gov.co,No
219015090,800099390:5,Berbeo,DEPARTAMENTO DE BOYACA,BERBEO,CARRERA 3  N  5 - 23,152610,098-7404488,098-7404488,sechacienda@berbeo-boyaca.gov.cp,http://www.berbeo-boyaca.gov.co/,No
219015690,800029386:6,Santa María - Boyacá,DEPARTAMENTO DE BOYACA,SANTA MARIA (BOYACA),Palacio municipal,158220,098-3103275407,098-7520020,elsa_esguerra_salgado@hotmail.com,http://santamaria-boyaca.gov.co,No
219015790,891856131:3,Tasco,DEPARTAMENTO DE BOYACA,TASCO,PARQUE PRINCIPAL,151660,098-7879060,098-7879090,tesoreria@tasco-boyaca.gov.co,http://www.tasco-boyaca.gov.co/,No
219019290,800188492:1,Florencia - Cauca,DEPARTAMENTO DE CAUCA,FLORENCIA (CAUCA),CARRERA 3 # 3-34,195040,092-27264684,092-7264696,alcaldia@florencia-cauca.gov.co,http://www.florencia-cauca.gov.co,No
219023090,800096740:6,Canalete,DEPARTAMENTO DE CORDOBA,CANALETE,CALLE 3 3 71 BRR CENTRO,235040,604-7600043,604-7600043,alcaldia@canalete-cordoba.gov.co,http://www.canalete-cordoba.gov.co/,No
219025290,890680008:4,Fusagasugá,DEPARTAMENTO DE CUNDINAMARCA,FUSAGASUGA,Casa de Gobierno Calle 6  No. 6 - 24,252211,091-8672100,091-8673988,alcalde@fusagasuga-cundinamarca.gov.co,http://fusagasuga-cundinamarca.gov.co/,No
219044090,825000134:1,Dibulla,DEPARTAMENTO DE GUAJIRA,DIBULLA,CALLE 6 # 3-36,446001,095-7200255,095-7200315,contabilidad@dibulla-laguajira.gov.co,http://www.dibulla-laguajira.gov.co,No
219050590,800098195:0,Puerto Rico - Meta,DEPARTAMENTO DEL META,PUERTO RICO (META),"CARRERA 3 N° 13 - 37, CENTRO",503061,060-3138173313,098-6596101,alcaldia@puertorico-meta.gov.co,http://www.puertorico-meta.gov.co/,No
219052390,800222502:0,La Tola,DEPARTAMENTO DE NARIÑO,LA TOLA,BARRIO TRANSFORMACION CALLE 3,527540,092-7294138,092-7476312,contactenos@latola-narino.gov.co,http://www.latola-narino.gov.co,No
219052490,800099113:1,Olaya Herrera (Bocas de Satinga),DEPARTAMENTO DE NARIÑO,OLAYA HERRERA (BOCAS DE SATINGA),Calle 22  25 - 35,527560,"092-7467172,7467173,",092-7467172,contactenos@olayaherrera-narino.gov.co,http://,No
219063190,890001044:8,Circasia,DEPARTAMENTO DE QUINDIO,CIRCASIA,CARRER 14 N 6 37,631001,096-7584183,096-7587379,alcaldia@circasia-quindio.gov.co,http://www.circasia-quindio.gov.co,No
219063690,890001127:0,Salento,DEPARTAMENTO DE QUINDIO,SALENTO,CARRERA 6 N 6-30,631020,096-7593105,096-7593028,hacienda@salento-quindio.gov.co,http://www.salento-quindio.gov.co,No
219068190,890208363:2,Cimitarra,DEPARTAMENTO DE SANTANDER,CIMITARRA,CARRERA 5 6 10,686048,097-6059219,097-6059219,secretariahacienda@cimitarra-santander.gov.co,http://cimitarra-santander.gov.co,No
219076890,800100531:0,Yotoco,DEPARTAMENTO DE VALLE DEL CAUCA,YOTOCO,MUNICIPIO DE YOTOCO VALLE DEL CAUCA,761040,092-2524852,092-2524852,alcaldia@yotoco-valle.gov.co,http://www.yotoco.gov.co,No
219105091,890980802:3,Betania,DEPARTAMENTO DE ANTIOQUIA,BETANIA,CALLE 19 21 60,056070,"094-8435127,8435127",094-8435113,secretariadehacienda@betania-antioquia.gov.co,http://www.betania.es,No
219105591,890983906:4,Puerto Triunfo,DEPARTAMENTO DE ANTIOQUIA,PUERTO TRIUNFO,CALLE 10 Nº 10-71 PALACIO MUNICIPAL,111111,"094-8352358,8352392,8352025",094-8352017,tesoreria@puertotriunfo-antioquia.gov.co,http://www.puertotriunfo-antioquia.gov.co/,No
219115491,891855222:0,Nobsa,DEPARTAMENTO DE BOYACA,NOBSA,CALLE 6 NO. 9-01,152280,098-7773126,098-7773127,contactenos@nobsa-boyaca.gov.co,http://www.nobsa-boyaca.gov.co,No
219125491,899999718:9,Nocaima,DEPARTAMENTO DE CUNDINAMARCA,NOCAIMA,CARRERA 6 # 6 -61,253627,091-8451055,091-8451055,alcaldia@nocaima-cundinamarca.gov.co,http://www.nocaima-cundinamarca.gov.co/,No
219127491,891680075:1,Nóvita,DEPARTAMENTO DE CHOCO,NOVITA,Calle Central - Alcaldia Municipal,273050,094-3122054233,094-3122054233,contactenos@novita-choco.gov.co,http://www.novita-choco.gov.co,No
219141791,891180211:1,Tárqui,DEPARTAMENTO DE HUILA,TARQUI,K 9 4 36,416001,098-8329177,098-8329006,contactenos@tarqui-huila.gov.co,http://www.tarqui-huila.gov.co,No
219181591,800102798:9,Puerto Rondón,DEPARTAMENTO DE ARAUCA,PUERTO RONDON,CALLE 2 NO 6-12,813010,"097-8897075,8897076",097-8897076,alcalde@puertorondon-arauca.gov.co,http://www.puertorondon-arauca.gov.co,No
219205792,890982583:4,Tarso,DEPARTAMENTO DE ANTIOQUIA,TARSO,CARRERA 20 20 08 SEC PARQUE CENTRO ,056430,"094-8458535,8458045,8458541",094-8458541,contactenos@tarso-antioquia.gov.co,http://www.tarso-antioquia.gov.co/,No
219215092,800017288:0,Betéitiva,DEPARTAMENTO DE BOYACA,BETEITIVA,CALLE 3 N 4-09,150610,098-7705606,098-7700887,alcaldia@beteitiva-boyaca.gov.co,http://www.beteitiva-boyaca.gov.co,No
219218592,800095775:9,Puerto Rico - Caquetá,DEPARTAMENTO DE CAQUETA,PUERTO RICO (CAQUETA),Carrera 5 con Calle 4 Esquina,182050,098-4312801,098-4312801,hacienda@puertorico-caqueta.gov.co,http://www.puertorico-caqueta.gov.co,No
219219392,891502169:3,La Sierra,DEPARTAMENTO DE CAUCA,LA SIERRA,CALLE 4 #18-20 BARRIO SUR,194001,"092-8255013,8255014",092-8255014,contactenos@lasierra-cauca.gov.co,http://www.lasierra-cauca.gov.co,No
219225592,899999432:8,Quebradanegra,DEPARTAMENTO DE CUNDINAMARCA,QUEBRADANEGRA,CALLE 4 # 3 04,253420,311-2886147,091-8408056,hacienda@quebradanegra-cundinamarca.gov.co,http://www.quebradanegra-cundinamarca.gov.co,No
219247692,891780054:6,San Sebastián de Buenavista,DEPARTAMENTO DE MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,CALLE 5 ESQUINA PALACIO MUNICIPAL,473001,095-5093597,095-5093597,alcaldia@sansebastiandebuenavista.gov.co,http://www.sansebastiandebuenavista-magdalena.gov.co,No
219268092,890208119:1,Betulia - Santander,DEPARTAMENTO DE SANTANDER,BETULIA (SANTANDER),CARRERA 5 N° 5-35,686501,097-6525670,097-6259343,alcaldia@betulia-santander.gov.co,http://www.betulia-santander.gov.co,No
219276892,890399025:6,Yumbo,DEPARTAMENTO DE VALLE DEL CAUCA,YUMBO,CALLE 5 4 - 40,760501,092-6516622,092-6516633,luis.hernandez@yumbo.gov.co,http://www.yumbo.gov.co,No
219305093,890982321:1,Betulia - Antioquia,DEPARTAMENTO DE ANTIOQUIA,BETULIA (ANTIOQUIA),CALLE 20 NO 20-14,056860,"094-8436157,8436087,8436091",094-8436690,alcaldia@betulia-antioquia.gov.co,http://www.betulia.gov.co,No
219315293,800020045:9,Gachantivá,DEPARTAMENTO DE BOYACA,GACHANTIVA,CARRERAA 5 4 27,154220,098-7427439,098-7427439,alcaldia@gachantiva-boyaca.gov.co,http://www.gachantiva-boyaca.gov.co,No
219315693,800039213:3,Santa Rosa de Viterbo,DEPARTAMENTO DE BOYACA,SANTA ROSA DE VITERBO,CALLE 8 4 15,150480,"098-7860080,77860031,860031",098-7860345,starosaviterbo@gmail.com,http://www.santarosadeviterbo-boyaca.gov.co,No
219319693,891502482:4,San Sebastián,DEPARTAMENTO DE CAUCA,SAN SEBASTIAN,CARRERA 6 ENTRE CALLES 2 Y 3,194501,092-8272615,092-8272594,sec.hacienda@sansebsatian-cauca.gov.co,http://www.sansebastian-cauca.gov.co,No
219325293,800094671:7,Gachalá,DEPARTAMENTO DE CUNDINAMARCA,GACHALA,CARRERAA 4 NRO 5-18,251250,091-8538503,091-8537507,shacienda@gachala-cundinamarca.gov.co,http://www.gachala-cundinamarca.gov.co,No
219325793,899999481:9,Tausa,DEPARTAMENTO DE CUNDINAMARCA,TAUSA,CARRERAA 3 # 3-24 ,250440,091-8583058,091-8583015,secretariadehacienda@tausa-cundinamarca.gov.co,http://www.tausa-cundinamarca.gov.co,No
219352693,800099143:2,San Pablo - Nariño,DEPARTAMENTO DE NARIÑO,SAN PABLO (NARIÑO),PALACIO MUNICIPAL CENTRO,521040,092-7286009,092-7286009,alcaldia@sanpablo-narino.gov.co,http://www.sanpablo-narino.gov.co,No
219413894,890481177:7,Zambrano,DEPARTAMENTO DE BOLIVAR,ZAMBRANO,CALLE 8 NUMERO 15-51,132040,095-4853059,095-4853059,contabilidad@zambrano-bolivar.gov.co,http://www.zambrano-bolivar.gov.co,No
219415494,800033062:0,Nuevo Colón,DEPARTAMENTO DE BOYACA,NUEVO COLON,CALLE 4 No. 4-60 NUEVO COLON -BOYACÁ,153620,098-7353036,098-7440044,alcaldia@nuevocolon-boyaca.gov.co,http://www.nuevocolon-boyaca.gov.co,No
219418094,800095734:7,Belén de los Andaquíes,DEPARTAMENTO DE CAQUETA,BELEN DE LOS ANDAQUIES,Calle 5a  4 - 42,186010,078-4316202,078-4316202,alcaldia@belendelosandaquies-caqueta.gov.co,http://belendelosandaquies-caqueta.gov.co,No
219425394,899999369:1,La Palma,DEPARTAMENTO DE CUNDINAMARCA,LA PALMA,CARRERA 4 A  4 - 45,253801,"091-8549212,549436,8505348",091-8549236,alcaldia@lapalma-cundinamarca.gov.co,http://lapalma@cundinamarca.gov.co,No
219425594,800094716:1,Quetame,DEPARTAMENTO DE CUNDINAMARCA,QUETAME,SAS CENTRO QUETAME,251840,"091-8492118,8689096",091-8492018,hacienda@quetame-cundianamarca.gov.co,http://www.quetame-cundinamarca.gov.co,No
219452694,800148720:3,San Pedro de Cartago,DEPARTAMENTO DE NARIÑO,SAN PEDRO DE CARTAGO,BARRIO PORVENIR,521501,"092-7264791,264795,",092-7264791,alcaldia@sanpedrodecartago-narino.gov.co,http://www.sanpedrodecartago-narino.gov.co,No
219463594,890000613:4,Quimbaya,DEPARTAMENTO DE QUINDIO,QUIMBAYA,CARRERA 6 CALLE 12 ESQUINA,634020,"096-7520532,7520245,",096-7520533,alcaldia@quimbaya-quindio.gov.co,http://www.alcaldiaquimbaya.gov.co,No
219466594,891480032:7,Quinchía,DEPARTAMENTO DE RISARALDA,QUINCHIA,CARRERA 6 Nº 5-13 CAM PARQUE PRINCIPAL,664001,060-63563015,060-63563015,contabilidad@quinchia-risaralda.gov.co,http://www.quinchia-risaralda.gov.co,No
219481794,800102801:3,Tame,DEPARTAMENTO DE ARAUCA,TAME,CALLE 15 N.14-20,814010,"097-8886394,8886129,","097-8886129,8886394",hacienda@tame-arauca.gov.co,http://tame-arauca.gov.co,No
219505495,890985354:8,Nechí,DEPARTAMENTO DE ANTIOQUIA,NECHI,Palacio Municipal - Calle Bolivar,052420,"094-8368585,8368156,299018",094-8368344,alcaldia@nechi-antioquia.gov.co,http://www.municipionechi.gov.co,No
219505895,890981150:4,Zaragoza,DEPARTAMENTO DE ANTIOQUIA,ZARAGOZA,"Cra 7 No. 7 25, Palacio Municipal Jesús Antonio Molina Madrigal",052440,094-8389447,094-8389447,belestra12@gmail.com,http://www.zaragoza.gov.co,No
219517495,810002963:5,Norcasia,DEPARTAMENTO DE CALDAS,NORCASIA,CARRERA 10 CALLE 6 ESQUINA,175007,"096-8554060,8554007,",096-8554007,alcaldia@norcasia-caldas.gov.co,http://www.norcasia-caldas.gov.co,No
219520295,800096595:4,Gamarra,DEPARTAMENTO DE CESAR,GAMARRA,CARRERA 9 Nº 6 - 09,205001,075-5626206,075-5626176,alcaldia@gamarra-cesar.gov.co,http://www.gamarra-cesar.gov.co,No
219525095,899999708:5,Bituima,DEPARTAMENTO DE CUNDINAMARCA,BITUIMA,CARRERA 2 N 2-14,253220,"071-8462630,8462646",071-8462630,alcaldia@bituima-cundinamarca.gov.co,http://www.bituima-cundinamarca.gov.co,No
219525295,899999419:1,Gachancipá,DEPARTAMENTO DE CUNDINAMARCA,GACHANCIPA,CALLE 6 2 10,251020,"091-8578231,8578146,578146",091-8578231,hacienda@gachancipa-cundinamarca.gov.co,http://www.gachancipa-cundinamarca.gov.co,No
219527495,891680076:9,Nuquí,DEPARTAMENTO DE CHOCO,NUQUI,NUQUI,276050,"094-6836005,6836237",094-6836006,despachoalde@nuqui-choco.gov.co,http://www.nuqui-choco.gov.co,No
219568895,890204138:3,Zapatoca,DEPARTAMENTO DE SANTANDER,ZAPATOCA,CARRERA 9 NUMERO 20 36,684061,"097-6252122,252260,252801",097-6252801,hacienda@zapatoca-santander.gov.co,http://www.zapatoca-santander.gov.co,No
219576895,891900624:0,Zarzal,DEPARTAMENTO DE VALLE DEL CAUCA,ZARZAL,ALCALDIA DEL MUNICIPIO DE ZARZAL CARRERA 9 10-36,762520,092-2219000,092-2208666,alcaldia@zarzal-valle.gov.co,http://www.zarzal-valle,No
219608296,890102472:0,Galapa,DEPARTAMENTO DE ATLANTICO,GALAPA,CALLE 13 NO. 17 - 117,082001,095-3015085561,095-3086359,alcaldia@galapa-atlantico.gov.co,http://www.galapa-atlantico.gov.co,No
219615296,891857764:1,Gámeza,DEPARTAMENTO DE BOYACA,GAMEZA,CALLE 3A N 3-44,152020,098-7778107,998-7778107,tesoreria@gameza-boyaca.gov.co,http://www.gameza.gov.co,No
219615696,800099651:2,Santa Sofía,DEPARTAMENTO DE BOYACA,SANTA SOFIA,CALLE 5 NO 3 - 54,154240,098-7359010,098-7359010,contactenos@santasofia-boyaca.gov.co,http://www.santasofia-boyaca.gov.co,No
219625596,899999431:0,Quipile,DEPARTAMENTO DE CUNDINAMARCA,QUIPILE,AVENIDA 2 2 - 39,253030,091-8479000,091-8479000,hacienda@quipile-cundinamarca.gov.co,http://www.quipile-cundinamarca.gov.co,No
219641396,891180155:7,La Plata,DEPARTAMENTO DE HUILA,LA PLATA,CARRERA 4 NO. 5-09,415060,"078-8370287,",078-8370287,alcaldia@laplata-huila.gov.co,http://www.laplata-huila.gov.co,No
219652696,800099147:1,Santa Bárbara (Iscuandé),DEPARTAMENTO DE NARIÑO,SANTA BARBARA  (ISCUANDE),CARRERA 3  CON CALLE 6 ESQUINA,527507,"092-7466059,7466027","092-7466059,7466027",contactenos@santabarbara-narino.gov.co,http://www.santabarbara-narino.gov.co,No
219668296,890206722:4,Galán,DEPARTAMENTO DE SANTANDER,GALAN,CALLE 6 5 35,684051,097-7219306,097-7219306,alcaldia@galan-santander.gov.co,http://www.galan-santander.gov.co/,No
219705197,890984634:0,Cocorná,DEPARTAMENTO DE ANTIOQUIA,COCORNA,CALLE 20 N° 20-29,054440,"094-8343404,8343425",094-8343650,hacienda@cocorna-antioquia.gov.co,http://www.cocorna-antioquia.gov.co/,No
219705697,890983813:8,Santuario - Antioquia,DEPARTAMENTO DE ANTIOQUIA,SANTUARIO (ANTIOQUIA),CALLE 50 49-71,054450,054-5460080,054-5461172,contabilidad@elsantuario-antioquia.gov.co,http://www.elsantuario-antioquia.gov.co,No
219715097,891856294:5,Boavita,DEPARTAMENTO DE BOYACA,BOAVITA,CALLE 5 NO. 7 - 02 ,151060,098-7885221,098-7885221,alcaldia@boavita-boyaca.gov.co,http://www.boavita-boyaca.gov.co,No
219715897,891802106:7,Zetaquira,DEPARTAMENTO DE BOYACA,ZETAQUIRA,CARRERA 3  N 2 - 08,152680,098-7344095,098-7344095,tesoreria@zetaquira-boyaca.gov.co,http://www.zetaquira-boyaca.gov.co/,No
219719397,891500997:6,La Vega - Cauca,DEPARTAMENTO DE CAUCA,LA VEGA (CAUCA),CALLE 2 2-38 EDIFICIO CAM,194020,"092-8269572,8269571",092-8269571,hacienda@lavega-cauca.gov.co,http://www.lavega-cauca.gov.co/,No
219725297,899999331:2,Gachetá,DEPARTAMENTO DE CUNDINAMARCA,GACHETA,CARRERAA 4 # 4 79,251230,091-8535616,091-8535128,alcaldia@gacheta-cundinamarca.gov.co,http://www.gacheta-cundinamarca.gov.co/,No
219725797,800004574:6,Tena,DEPARTAMENTO DE CUNDINAMARCA,TENA,ALCALDIA MUNICIPAL,252610,"091-8494946,8494636",091-8494946,tesoreria@tena-cundinamarca.gov.co,http://www.tena-cundinamarca.gov.co,No
219741797,800097176:6,Tesalia,DEPARTAMENTO DE HUILA,TESALIA,CARRERA 9 6 11 ED ALCALDIA MUNICIPAL,415001,078-88377022,078-88377022,secretariahacienda@tesalia-huila.gov.co,http://www.tesalia-huila.gov.co,No
219768397,890205308:3,La Paz - Santander,DEPARTAMENTO DE SANTANDER,LA PAZ,CALLE 3 NO.3-57,685511,097-6563873,097-6563873,alcaldia@lapaz-santander.gov.co,,No
219776497,891900902:3,Obando,DEPARTAMENTO DE VALLE DEL CAUCA,OBANDO,CALLE 3 CARRERA 1 ESQUINA,762501,"072-2053123,2053147",072-2053123,alcaldia@obando-valle.gov.co,http://www.obando-valle.gov.co,No
219815798,800019709:9,Tenza,DEPARTAMENTO DE BOYACA,TENZA,CALLE 5  5-57,153207,"098-987527012,7527036,527036",098-987527036,contactenos@tenza-boyaca.gov.co,http://www.tenza-boyaca.gov.co/,No
219819698,891500269:2,Santander de Quilichao,DEPARTAMENTO DE CAUCA,SANTANDER DE QUILICHAO,CALLE 3 9-75,191030,092-8443000,092-8443000,contabilidad@santanderdequilichao-cauca.gov.co,http://www.santanderdequilichao-cauca.gov.co,No
219825398,899999721:1,La Peña,DEPARTAMENTO DE CUNDINAMARCA,LA PEÑA,CARRERA 3 6 61,253640,"071-8449026,8449027,8449028,8449061",071-8449026,alcaldia@lapena-cundinamarca.gov.co,http://lapena-cundinamarca.gov.co,No
219825898,800094778:6,Zipacón,DEPARTAMENTO DE CUNDINAMARCA,ZIPACON,CALLE 5 3 63,253010,"091-8249079,8249071,8249331",091-8249332,tesoreria@zipacon-cundinamarca.gov.co,http://www.zipacon-cundinamarca.gov.co/,No
219841298,891180022:6,Garzón,DEPARTAMENTO DE HUILA,GARZON,CARERA 8 7-74,414020,"098-8332000,332222,332992",098-8333943,hacienda@garzon-huila.gov.co,http://www.garzon-huila.gov.co,No
219844098,825000166:7,Distracción,DEPARTAMENTO DE GUAJIRA,DISTRACCION,Calle 11    16 A 29,444001,310-6118560,310-6118560,alcaldia@distraccion-laguajira.gov.co,http://www.distraccion-laguajira.gov.co,No
219847798,891780057:8,Tenerife,DEPARTAMENTO DE MAGDALENA,TENERIFE,CARRERA 4 NO 8-07,475050,"075-4860517,4860562",075-4860517,alcaldia@tenerife-magdalena.gov.co,http://www.tenerife-magdalena.gov.co,No
219854398,800000681:8,La Playa de Belén,DEPARTAMENTO DE NORTE DE SANTANDER,LA PLAYA,CALLE 4 No. 1-13 PALACIO MUNICIPAL,546530,097-5632136,097-5632128,alcaldia@laplayadebelen-nortedesantander.gov.co,http://www.laplayadebelen-nortedesantander.gov.co,No
219854498,890501102:2,Ocaña,DEPARTAMENTO DE NORTE DE SANTANDER,OCAÑA,Carrera 12  10 - 42 PALACIO MUNICIPAL,546552,"097-5610090,5636300,5610169",097-5610019,contabilidad@ocana-nortedesantander.gov.co,http://www.alcaldiadeocana.gov.co,No
219868298,800099691:7,Gámbita,DEPARTAMENTO DE SANTANDER,GAMBITA,CARRERA 9 NO 4 - 28,683031,"097-7583944,6411008,583944",097-7583944,alcaldia@gambita-santander.gov.co,http://www.gambita-santander.gov.co,No
219868498,890205124:5,Ocamonte,DEPARTAMENTO DE SANTANDER,OCAMONTE,CALLE 5 N 3 49,682561,097-7241612,097-7241612,alcaldia@ocamonte-santander.gov.co,http://www.ocamonte-santander.gov.co,No
219915299,800025608:8,Garagoa,DEPARTAMENTO DE BOYACA,GARAGOA,CALLE 10 9 17 CENTRO URBANO,152867,"098-7500672,7500710",098-7500710,alcaldia@garagoa-boyaca.gov.com,http://www.garagoa-boyaca.gov.co,No
219915599,891801280:6,Ramiriquí,DEPARTAMENTO DE BOYACA,RAMIRIQUI,Carrera 6  7-35,153401,098-3125698321,098-7327538,alcaldia@ramiriqui-boyaca.gov.co,http://www.ramiriqui-boyaca.gov.co,No
219925099,800094622:6,Bojacá,DEPARTAMENTO DE CUNDINAMARCA,BOJACA,CARRERA 7 6-06,253001,601-3214515731,601-8243140,alcaldia@bojaca-cundinamarca.gov.co,http://www.bojaca-cundinamarca.gov.co,No
219925299,800094684:2,Gama,DEPARTAMENTO DE CUNDINAMARCA,GAMA,CARRERA 2 # 3-30,251240,091-8536559,091-8536551,alcaldia@gama-cundinamarca.gov.co,http://www.gama-cundinamarca.gov.co/tema/alcaldia,No
219925599,890680236:7,Apulo - Rafael Reyes,DEPARTAMENTO DE CUNDINAMARCA,APULO (RAFAEL REYES),ALCALDIA MUNICIPAL,252650,"091-8397083,8397034,",091-8397083,alcaldia@apulo-cundinamarca.gov.co,http://www.apulo-cundinamarca.gov.co,No
219925799,800095174:2,Tenjo,DEPARTAMENTO DE CUNDINAMARCA,TENJO,CALLE 3 # 3 - 86,250201,"091-8646163,8646163,8646471",091-8646471,hacienda@tenjo-cundinamarca.gov.co,http://www.tenjo-cundinamarca.gov.co,No
219925899,899999318:6,Zipaquirá,DEPARTAMENTO DE CUNDINAMARCA,ZIPAQUIRA,CARRERAA. 7 N. 4-11,250252,091-5939150,091-5939150,secretariadehacienda@zipaquira-cundinamarca.gov.co,http://www.zipaquira-cundinamarca.gov.co/,No
219927099,800070375:8,Bojayá (Bellavista),DEPARTAMENTO DE CHOCO,BOJAYA  (BELLAVISTA),Calle 27  2 - 21 Piso 2,277050,"074-6711542,6709863",074-8678076,alcaldia@Bojaya-choco.gov.co,http://www.bojaya-choco.gov.co,No
219941799,891180127:0,Tello,DEPARTAMENTO DE HUILA,TELLO,CALLE 5 4 05,411040,"098-8488290,8788006,8488006,8488005",098-8488270,contactenos@tello-huila.gov.co,http://www.tello-huila.gov.co/,No
219952399,800099102:0,La Unión - Nariño,DEPARTAMENTO DE NARIÑO,LA UNION (NARIÑO),CALLE 12 1 20,521520,092-7265668,092-7265353,alcaldia@launion-narino.gov.co,http://www.launion-narino.gov.co,No
219952699,800019685:0,Santacruz (Guachavés),DEPARTAMENTO DE NARIÑO,SANTACRUZ  (GUACHAVES),PARQUE CARRERAISTO REY,525570,092-7752148,092-7752148,contabilidad@santacruz-narino.gov.co,http://www.santacruz-narino.gov.co/,No
219954099,890505662:3,Bochalema,DEPARTAMENTO DE NORTE DE SANTANDER,BOCHALEMA,CALLE 3 NO 3-08 PALACIO MUNICIPAL,543410,097-5863014,097-5863014,alcaldia@bochalema-nortedesantander.gov.co,http://www.bochalema-nortedesantander.gov.co,No
219954599,800099251:1,Ragonvalia,DEPARTAMENTO DE NORTE DE SANTANDER,RAGONVALIA,CALLE 6 N°2-32,541050,097-5869047,097-5869087,alcaldia@ragonvalia-nortedesantander.gov.co,http://www.ragonvalia-nortedesantander.gov.co,No
220105999,890984423:3,Área Metropolitana del Valle de Aburrá,DEPARTAMENTO DE ANTIOQUIA,MEDELLIN,CALLE 41 N° 53 - 07,050015,094-3856000,094-2623201,sor.velez@metropol.gov.co,http://www.metropol.gov.co/,No
